Train,File,측정 시작 시각,고장 시각,RUL_sec
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527220522.tdms,2016-05-27 22:05:22,2016-05-29 07:55:22,121800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527221522.tdms,2016-05-27 22:15:22,2016-05-29 07:55:22,121200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527222522.tdms,2016-05-27 22:25:22,2016-05-29 07:55:22,120600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527223522.tdms,2016-05-27 22:35:22,2016-05-29 07:55:22,120000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527224522.tdms,2016-05-27 22:45:22,2016-05-29 07:55:22,119400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527225522.tdms,2016-05-27 22:55:22,2016-05-29 07:55:22,118800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527230522.tdms,2016-05-27 23:05:22,2016-05-29 07:55:22,118200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527231522.tdms,2016-05-27 23:15:22,2016-05-29 07:55:22,117600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527232522.tdms,2016-05-27 23:25:22,2016-05-29 07:55:22,117000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527233522.tdms,2016-05-27 23:35:22,2016-05-29 07:55:22,116400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527234522.tdms,2016-05-27 23:45:22,2016-05-29 07:55:22,115800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527235522.tdms,2016-05-27 23:55:22,2016-05-29 07:55:22,115200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528000522.tdms,2016-05-28 00:05:22,2016-05-29 07:55:22,114600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528001522.tdms,2016-05-28 00:15:22,2016-05-29 07:55:22,114000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528002522.tdms,2016-05-28 00:25:22,2016-05-29 07:55:22,113400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528003522.tdms,2016-05-28 00:35:22,2016-05-29 07:55:22,112800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528004522.tdms,2016-05-28 00:45:22,2016-05-29 07:55:22,112200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528005522.tdms,2016-05-28 00:55:22,2016-05-29 07:55:22,111600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528010522.tdms,2016-05-28 01:05:22,2016-05-29 07:55:22,111000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528011522.tdms,2016-05-28 01:15:22,2016-05-29 07:55:22,110400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528012522.tdms,2016-05-28 01:25:22,2016-05-29 07:55:22,109800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528013522.tdms,2016-05-28 01:35:22,2016-05-29 07:55:22,109200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528014522.tdms,2016-05-28 01:45:22,2016-05-29 07:55:22,108600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528015522.tdms,2016-05-28 01:55:22,2016-05-29 07:55:22,108000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528020522.tdms,2016-05-28 02:05:22,2016-05-29 07:55:22,107400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528021522.tdms,2016-05-28 02:15:22,2016-05-29 07:55:22,106800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528022522.tdms,2016-05-28 02:25:22,2016-05-29 07:55:22,106200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528023522.tdms,2016-05-28 02:35:22,2016-05-29 07:55:22,105600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528024522.tdms,2016-05-28 02:45:22,2016-05-29 07:55:22,105000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528025522.tdms,2016-05-28 02:55:22,2016-05-29 07:55:22,104400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528030522.tdms,2016-05-28 03:05:22,2016-05-29 07:55:22,103800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528031522.tdms,2016-05-28 03:15:22,2016-05-29 07:55:22,103200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528032522.tdms,2016-05-28 03:25:22,2016-05-29 07:55:22,102600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528033522.tdms,2016-05-28 03:35:22,2016-05-29 07:55:22,102000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528034522.tdms,2016-05-28 03:45:22,2016-05-29 07:55:22,101400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528035522.tdms,2016-05-28 03:55:22,2016-05-29 07:55:22,100800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528040522.tdms,2016-05-28 04:05:22,2016-05-29 07:55:22,100200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528041522.tdms,2016-05-28 04:15:22,2016-05-29 07:55:22,99600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528042522.tdms,2016-05-28 04:25:22,2016-05-29 07:55:22,99000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528043522.tdms,2016-05-28 04:35:22,2016-05-29 07:55:22,98400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528044522.tdms,2016-05-28 04:45:22,2016-05-29 07:55:22,97800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528045522.tdms,2016-05-28 04:55:22,2016-05-29 07:55:22,97200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528050522.tdms,2016-05-28 05:05:22,2016-05-29 07:55:22,96600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528051522.tdms,2016-05-28 05:15:22,2016-05-29 07:55:22,96000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528052522.tdms,2016-05-28 05:25:22,2016-05-29 07:55:22,95400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528053522.tdms,2016-05-28 05:35:22,2016-05-29 07:55:22,94800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528054522.tdms,2016-05-28 05:45:22,2016-05-29 07:55:22,94200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528055522.tdms,2016-05-28 05:55:22,2016-05-29 07:55:22,93600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528060522.tdms,2016-05-28 06:05:22,2016-05-29 07:55:22,93000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528061522.tdms,2016-05-28 06:15:22,2016-05-29 07:55:22,92400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528062522.tdms,2016-05-28 06:25:22,2016-05-29 07:55:22,91800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528063522.tdms,2016-05-28 06:35:22,2016-05-29 07:55:22,91200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528064522.tdms,2016-05-28 06:45:22,2016-05-29 07:55:22,90600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528065522.tdms,2016-05-28 06:55:22,2016-05-29 07:55:22,90000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528070522.tdms,2016-05-28 07:05:22,2016-05-29 07:55:22,89400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528071522.tdms,2016-05-28 07:15:22,2016-05-29 07:55:22,88800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528072522.tdms,2016-05-28 07:25:22,2016-05-29 07:55:22,88200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528073522.tdms,2016-05-28 07:35:22,2016-05-29 07:55:22,87600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528074522.tdms,2016-05-28 07:45:22,2016-05-29 07:55:22,87000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528075522.tdms,2016-05-28 07:55:22,2016-05-29 07:55:22,86400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528080522.tdms,2016-05-28 08:05:22,2016-05-29 07:55:22,85800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528081522.tdms,2016-05-28 08:15:22,2016-05-29 07:55:22,85200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528082522.tdms,2016-05-28 08:25:22,2016-05-29 07:55:22,84600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528083522.tdms,2016-05-28 08:35:22,2016-05-29 07:55:22,84000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528084522.tdms,2016-05-28 08:45:22,2016-05-29 07:55:22,83400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,2016-05-28 08:55:22,2016-05-29 07:55:22,82800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,2016-05-28 09:05:22,2016-05-29 07:55:22,82200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,2016-05-28 09:15:22,2016-05-29 07:55:22,81600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,2016-05-28 09:25:22,2016-05-29 07:55:22,81000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,2016-05-28 09:35:22,2016-05-29 07:55:22,80400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,2016-05-28 09:45:22,2016-05-29 07:55:22,79800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,2016-05-28 09:55:22,2016-05-29 07:55:22,79200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,2016-05-28 10:05:22,2016-05-29 07:55:22,78600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,2016-05-28 10:15:22,2016-05-29 07:55:22,78000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528102522.tdms,2016-05-28 10:25:22,2016-05-29 07:55:22,77400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528103522.tdms,2016-05-28 10:35:22,2016-05-29 07:55:22,76800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528104522.tdms,2016-05-28 10:45:22,2016-05-29 07:55:22,76200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528105522.tdms,2016-05-28 10:55:22,2016-05-29 07:55:22,75600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528110522.tdms,2016-05-28 11:05:22,2016-05-29 07:55:22,75000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528111522.tdms,2016-05-28 11:15:22,2016-05-29 07:55:22,74400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528112522.tdms,2016-05-28 11:25:22,2016-05-29 07:55:22,73800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528113522.tdms,2016-05-28 11:35:22,2016-05-29 07:55:22,73200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528114522.tdms,2016-05-28 11:45:22,2016-05-29 07:55:22,72600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528115522.tdms,2016-05-28 11:55:22,2016-05-29 07:55:22,72000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528120522.tdms,2016-05-28 12:05:22,2016-05-29 07:55:22,71400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528121522.tdms,2016-05-28 12:15:22,2016-05-29 07:55:22,70800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528122522.tdms,2016-05-28 12:25:22,2016-05-29 07:55:22,70200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528123522.tdms,2016-05-28 12:35:22,2016-05-29 07:55:22,69600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528124522.tdms,2016-05-28 12:45:22,2016-05-29 07:55:22,69000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528125522.tdms,2016-05-28 12:55:22,2016-05-29 07:55:22,68400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528130522.tdms,2016-05-28 13:05:22,2016-05-29 07:55:22,67800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528131522.tdms,2016-05-28 13:15:22,2016-05-29 07:55:22,67200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528132522.tdms,2016-05-28 13:25:22,2016-05-29 07:55:22,66600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528133522.tdms,2016-05-28 13:35:22,2016-05-29 07:55:22,66000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528134522.tdms,2016-05-28 13:45:22,2016-05-29 07:55:22,65400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528135522.tdms,2016-05-28 13:55:22,2016-05-29 07:55:22,64800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528140522.tdms,2016-05-28 14:05:22,2016-05-29 07:55:22,64200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528141522.tdms,2016-05-28 14:15:22,2016-05-29 07:55:22,63600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528142522.tdms,2016-05-28 14:25:22,2016-05-29 07:55:22,63000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528143522.tdms,2016-05-28 14:35:22,2016-05-29 07:55:22,62400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528144522.tdms,2016-05-28 14:45:22,2016-05-29 07:55:22,61800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528145522.tdms,2016-05-28 14:55:22,2016-05-29 07:55:22,61200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528150522.tdms,2016-05-28 15:05:22,2016-05-29 07:55:22,60600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528151522.tdms,2016-05-28 15:15:22,2016-05-29 07:55:22,60000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528152522.tdms,2016-05-28 15:25:22,2016-05-29 07:55:22,59400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528153522.tdms,2016-05-28 15:35:22,2016-05-29 07:55:22,58800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528154522.tdms,2016-05-28 15:45:22,2016-05-29 07:55:22,58200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528155522.tdms,2016-05-28 15:55:22,2016-05-29 07:55:22,57600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528160522.tdms,2016-05-28 16:05:22,2016-05-29 07:55:22,57000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528161522.tdms,2016-05-28 16:15:22,2016-05-29 07:55:22,56400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528162522.tdms,2016-05-28 16:25:22,2016-05-29 07:55:22,55800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528163522.tdms,2016-05-28 16:35:22,2016-05-29 07:55:22,55200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528164522.tdms,2016-05-28 16:45:22,2016-05-29 07:55:22,54600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528165522.tdms,2016-05-28 16:55:22,2016-05-29 07:55:22,54000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528170522.tdms,2016-05-28 17:05:22,2016-05-29 07:55:22,53400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528171522.tdms,2016-05-28 17:15:22,2016-05-29 07:55:22,52800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528172522.tdms,2016-05-28 17:25:22,2016-05-29 07:55:22,52200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528173522.tdms,2016-05-28 17:35:22,2016-05-29 07:55:22,51600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528174522.tdms,2016-05-28 17:45:22,2016-05-29 07:55:22,51000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528175522.tdms,2016-05-28 17:55:22,2016-05-29 07:55:22,50400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528180522.tdms,2016-05-28 18:05:22,2016-05-29 07:55:22,49800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528181522.tdms,2016-05-28 18:15:22,2016-05-29 07:55:22,49200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528182522.tdms,2016-05-28 18:25:22,2016-05-29 07:55:22,48600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528183522.tdms,2016-05-28 18:35:22,2016-05-29 07:55:22,48000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528184522.tdms,2016-05-28 18:45:22,2016-05-29 07:55:22,47400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528185522.tdms,2016-05-28 18:55:22,2016-05-29 07:55:22,46800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528190522.tdms,2016-05-28 19:05:22,2016-05-29 07:55:22,46200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528191522.tdms,2016-05-28 19:15:22,2016-05-29 07:55:22,45600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528192522.tdms,2016-05-28 19:25:22,2016-05-29 07:55:22,45000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528193522.tdms,2016-05-28 19:35:22,2016-05-29 07:55:22,44400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528194522.tdms,2016-05-28 19:45:22,2016-05-29 07:55:22,43800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528195522.tdms,2016-05-28 19:55:22,2016-05-29 07:55:22,43200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528200522.tdms,2016-05-28 20:05:22,2016-05-29 07:55:22,42600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528201522.tdms,2016-05-28 20:15:22,2016-05-29 07:55:22,42000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528202522.tdms,2016-05-28 20:25:22,2016-05-29 07:55:22,41400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528203522.tdms,2016-05-28 20:35:22,2016-05-29 07:55:22,40800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528204522.tdms,2016-05-28 20:45:22,2016-05-29 07:55:22,40200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528205522.tdms,2016-05-28 20:55:22,2016-05-29 07:55:22,39600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528210522.tdms,2016-05-28 21:05:22,2016-05-29 07:55:22,39000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528211522.tdms,2016-05-28 21:15:22,2016-05-29 07:55:22,38400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528212522.tdms,2016-05-28 21:25:22,2016-05-29 07:55:22,37800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528213522.tdms,2016-05-28 21:35:22,2016-05-29 07:55:22,37200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528214522.tdms,2016-05-28 21:45:22,2016-05-29 07:55:22,36600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528215522.tdms,2016-05-28 21:55:22,2016-05-29 07:55:22,36000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528220522.tdms,2016-05-28 22:05:22,2016-05-29 07:55:22,35400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528221522.tdms,2016-05-28 22:15:22,2016-05-29 07:55:22,34800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528222522.tdms,2016-05-28 22:25:22,2016-05-29 07:55:22,34200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528223522.tdms,2016-05-28 22:35:22,2016-05-29 07:55:22,33600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528224522.tdms,2016-05-28 22:45:22,2016-05-29 07:55:22,33000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528225522.tdms,2016-05-28 22:55:22,2016-05-29 07:55:22,32400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528230522.tdms,2016-05-28 23:05:22,2016-05-29 07:55:22,31800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528231522.tdms,2016-05-28 23:15:22,2016-05-29 07:55:22,31200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528232522.tdms,2016-05-28 23:25:22,2016-05-29 07:55:22,30600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528233522.tdms,2016-05-28 23:35:22,2016-05-29 07:55:22,30000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528234522.tdms,2016-05-28 23:45:22,2016-05-29 07:55:22,29400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528235522.tdms,2016-05-28 23:55:22,2016-05-29 07:55:22,28800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529000522.tdms,2016-05-29 00:05:22,2016-05-29 07:55:22,28200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529001522.tdms,2016-05-29 00:15:22,2016-05-29 07:55:22,27600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529002522.tdms,2016-05-29 00:25:22,2016-05-29 07:55:22,27000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529003522.tdms,2016-05-29 00:35:22,2016-05-29 07:55:22,26400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529004522.tdms,2016-05-29 00:45:22,2016-05-29 07:55:22,25800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529005522.tdms,2016-05-29 00:55:22,2016-05-29 07:55:22,25200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529010522.tdms,2016-05-29 01:05:22,2016-05-29 07:55:22,24600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529011522.tdms,2016-05-29 01:15:22,2016-05-29 07:55:22,24000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529012522.tdms,2016-05-29 01:25:22,2016-05-29 07:55:22,23400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529013522.tdms,2016-05-29 01:35:22,2016-05-29 07:55:22,22800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529014522.tdms,2016-05-29 01:45:22,2016-05-29 07:55:22,22200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529015522.tdms,2016-05-29 01:55:22,2016-05-29 07:55:22,21600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529020522.tdms,2016-05-29 02:05:22,2016-05-29 07:55:22,21000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529021522.tdms,2016-05-29 02:15:22,2016-05-29 07:55:22,20400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529022522.tdms,2016-05-29 02:25:22,2016-05-29 07:55:22,19800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529023522.tdms,2016-05-29 02:35:22,2016-05-29 07:55:22,19200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529024522.tdms,2016-05-29 02:45:22,2016-05-29 07:55:22,18600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529025522.tdms,2016-05-29 02:55:22,2016-05-29 07:55:22,18000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529030522.tdms,2016-05-29 03:05:22,2016-05-29 07:55:22,17400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529031522.tdms,2016-05-29 03:15:22,2016-05-29 07:55:22,16800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529032522.tdms,2016-05-29 03:25:22,2016-05-29 07:55:22,16200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529033522.tdms,2016-05-29 03:35:22,2016-05-29 07:55:22,15600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529034522.tdms,2016-05-29 03:45:22,2016-05-29 07:55:22,15000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529035522.tdms,2016-05-29 03:55:22,2016-05-29 07:55:22,14400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529040522.tdms,2016-05-29 04:05:22,2016-05-29 07:55:22,13800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529041522.tdms,2016-05-29 04:15:22,2016-05-29 07:55:22,13200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529042522.tdms,2016-05-29 04:25:22,2016-05-29 07:55:22,12600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529043522.tdms,2016-05-29 04:35:22,2016-05-29 07:55:22,12000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529044522.tdms,2016-05-29 04:45:22,2016-05-29 07:55:22,11400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529045522.tdms,2016-05-29 04:55:22,2016-05-29 07:55:22,10800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529050522.tdms,2016-05-29 05:05:22,2016-05-29 07:55:22,10200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529051522.tdms,2016-05-29 05:15:22,2016-05-29 07:55:22,9600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529052522.tdms,2016-05-29 05:25:22,2016-05-29 07:55:22,9000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529053522.tdms,2016-05-29 05:35:22,2016-05-29 07:55:22,8400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529054522.tdms,2016-05-29 05:45:22,2016-05-29 07:55:22,7800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529055522.tdms,2016-05-29 05:55:22,2016-05-29 07:55:22,7200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529060522.tdms,2016-05-29 06:05:22,2016-05-29 07:55:22,6600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529061522.tdms,2016-05-29 06:15:22,2016-05-29 07:55:22,6000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529062522.tdms,2016-05-29 06:25:22,2016-05-29 07:55:22,5400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529063522.tdms,2016-05-29 06:35:22,2016-05-29 07:55:22,4800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529064522.tdms,2016-05-29 06:45:22,2016-05-29 07:55:22,4200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529065522.tdms,2016-05-29 06:55:22,2016-05-29 07:55:22,3600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529070522.tdms,2016-05-29 07:05:22,2016-05-29 07:55:22,3000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529071522.tdms,2016-05-29 07:15:22,2016-05-29 07:55:22,2400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529072522.tdms,2016-05-29 07:25:22,2016-05-29 07:55:22,1800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529073522.tdms,2016-05-29 07:35:22,2016-05-29 07:55:22,1200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529074522.tdms,2016-05-29 07:45:22,2016-05-29 07:55:22,600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160529075522.tdms,2016-05-29 07:55:22,2016-05-29 07:55:22,0.0
Train8,modified_KIMM Simulator_KIMM Bearing Test_20160608184522.tdms,2016-06-08 18:45:22,2016-06-09 11:15:22,59400.0
